Concepto,institucion,share,año,mes,my,total,amount,size,inst_clean,institucion_std
Comercio exterior,Mibanco,0,2023,3,2023-3,13890595.20911,0,Corporate,mibanco,Mibanco
Comercio exterior,B. GNB,2.17512561997169,2023,3,2023-3,3238461.78093,70440.61189,Corporate,b. gnb,B. GNB
Comercio exterior,B. Falabella Perú,0,2023,3,2023-3,3879591.45611,0,Corporate,b. falabella peru,B. Falabella Perú
Comercio exterior,B. Santander Perú,6.37588770945839,2023,3,2023-3,6390337.62131,407440.75099,Corporate,b. santander peru,B. Santander Perú
Comercio exterior,B. Ripley,0,2023,3,2023-3,1725997.66703,0,Corporate,b. ripley,B. Ripley
Comercio exterior,Alfin Banco,0,2023,3,2023-3,663211.48345,0,Corporate,alfin banco,Alfin Banco
Comercio exterior,B. ICBC,7.02829006078781,2023,3,2023-3,1163934.46048,81804.69,Corporate,b. icbc,B. ICBC
Comercio exterior,Bank of China,0,2023,3,2023-3,138240,0,Corporate,bank of china,Bank of China
Comercio exterior,B. BCI Perú,1.85301640311274,2023,3,2023-3,304530.49366,5643,Corporate,b. bci peru,B. BCI Perú
Otros 1/,B. BBVA Perú,3.92963703379393,2023,3,2023-3,73859392.5131,2902406.04113,Corporate,b. bbva peru,B. BBVA Perú
Otros 1/,B. de Comercio,3.81504442034742e-06,2023,3,2023-3,1934708.79674,0.07381,Corporate,b. de comercio,Bancom (Banco de Comercio)
Otros 1/,B. de Crédito del Perú (con sucursales en el exterior),1.67681309942462,2023,3,2023-3,118894416.73518,1993637.1543,Corporate,b. de credito del peru,Banco de Crédito del Perú
Otros 1/,B. Pichincha,2.11914801297618,2023,3,2023-3,9218237.49893,195348.09679,Corporate,b. pichincha,B. Pichincha
Otros 1/,B. Interamericano de Finanzas,0.209285369063867,2023,3,2023-3,13612331.99312,28488.61925,Corporate,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Otros 1/,Scotiabank Perú,0.467451140840277,2023,3,2023-3,56777602.98176,265407.55288,Corporate,scotiabank peru,Scotiabank Perú
Otros 1/,Citibank,13.8526580083051,2023,3,2023-3,2002927.82543,277458.74181,Corporate,citibank,Citibank
Otros 1/,Interbank (con sucursales en el exterior),0.450658490070913,2023,3,2023-3,45647101.75939,205712.53955,Corporate,interbank,Interbank
Otros 1/,Mibanco,0,2023,3,2023-3,13890595.20911,0,Corporate,mibanco,Mibanco
Otros 1/,B. GNB,0,2023,3,2023-3,3238461.78093,0,Corporate,b. gnb,B. GNB
Otros 1/,B. Falabella Perú,0,2023,3,2023-3,3879591.45611,0,Corporate,b. falabella peru,B. Falabella Perú
Otros 1/,B. Santander Perú,0.84686162339113,2023,3,2023-3,6390337.62131,54117.31692,Corporate,b. santander peru,B. Santander Perú
Otros 1/,B. Ripley,0,2023,3,2023-3,1725997.66703,0,Corporate,b. ripley,B. Ripley
Otros 1/,Alfin Banco,0,2023,3,2023-3,663211.48345,0,Corporate,alfin banco,Alfin Banco
Otros 1/,B. ICBC,4.24458009943498,2023,3,2023-3,1163934.46048,49404.13048,Corporate,b. icbc,B. ICBC
Otros 1/,Bank of China,0,2023,3,2023-3,138240,0,Corporate,bank of china,Bank of China
Otros 1/,B. BCI Perú,0,2023,3,2023-3,304530.49366,0,Corporate,b. bci peru,B. BCI Perú
Tarjetas de crédito,B. BBVA Perú,0.010110550216989,2023,3,2023-3,73859392.5131,7467.59097,Large,b. bbva peru,B. BBVA Perú
Tarjetas de crédito,B. de Comercio,0,2023,3,2023-3,1934708.79674,0,Large,b. de comercio,Bancom (Banco de Comercio)
Tarjetas de crédito,B. de Crédito del Perú (con sucursales en el exterior),0.0141553469894942,2023,3,2023-3,118894416.73518,16829.91724,Large,b. de credito del peru,Banco de Crédito del Perú
Tarjetas de crédito,B. Pichincha,0.00603122386534882,2023,3,2023-3,9218237.49893,555.97254,Large,b. pichincha,B. Pichincha
Tarjetas de crédito,B. Interamericano de Finanzas,0.008080829284475,2023,3,2023-3,13612331.99312,1099.98931,Large,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Tarjetas de crédito,Scotiabank Perú,0.00375776020464516,2023,3,2023-3,56777602.98176,2133.56617,Large,scotiabank peru,Scotiabank Perú
Tarjetas de crédito,Citibank,0.246712206364158,2023,3,2023-3,2002927.82543,4941.46743,Large,citibank,Citibank
Tarjetas de crédito,Interbank (con sucursales en el exterior),0.00347081820955717,2023,3,2023-3,45647101.75939,1584.32792,Large,interbank,Interbank
Tarjetas de crédito,Mibanco,0,2023,3,2023-3,13890595.20911,0,Large,mibanco,Mibanco
Tarjetas de crédito,B. GNB,0,2023,3,2023-3,3238461.78093,0,Large,b. gnb,B. GNB
Tarjetas de crédito,B. Falabella Perú,0,2023,3,2023-3,3879591.45611,0,Large,b. falabella peru,B. Falabella Perú
Tarjetas de crédito,B. Santander Perú,0,2023,3,2023-3,6390337.62131,0,Large,b. santander peru,B. Santander Perú
Tarjetas de crédito,B. Ripley,0,2023,3,2023-3,1725997.66703,0,Large,b. ripley,B. Ripley
Tarjetas de crédito,Alfin Banco,0,2023,3,2023-3,663211.48345,0,Large,alfin banco,Alfin Banco
Tarjetas de crédito,B. ICBC,0,2023,3,2023-3,1163934.46048,0,Large,b. icbc,B. ICBC
Tarjetas de crédito,Bank of China,0,2023,3,2023-3,138240,0,Large,bank of china,Bank of China
Tarjetas de crédito,B. BCI Perú,0,2023,3,2023-3,304530.49366,0,Large,b. bci peru,B. BCI Perú
Descuentos,B. BBVA Perú,0.965681884823918,2023,3,2023-3,73859392.5131,713246.77374,Large,b. bbva peru,B. BBVA Perú
Descuentos,B. de Comercio,0.468747606631095,2023,3,2023-3,1934708.79674,9068.90118,Large,b. de comercio,Bancom (Banco de Comercio)
Descuentos,B. de Crédito del Perú (con sucursales en el exterior),1.05505452174764,2023,3,2023-3,118894416.73518,1254400.91987,Large,b. de credito del peru,Banco de Crédito del Perú
Descuentos,B. Pichincha,1.19588573914261,2023,3,2023-3,9218237.49893,110239.58765,Large,b. pichincha,B. Pichincha
Descuentos,B. Interamericano de Finanzas,1.05347367087784,2023,3,2023-3,13612331.99312,143402.33354,Large,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Descuentos,Scotiabank Perú,0.859786963033337,2023,3,2023-3,56777602.98176,488166.42836,Large,scotiabank peru,Scotiabank Perú
Descuentos,Citibank,0,2023,3,2023-3,2002927.82543,0,Large,citibank,Citibank
Descuentos,Interbank (con sucursales en el exterior),0.872674358384771,2023,3,2023-3,45647101.75939,398350.5524,Large,interbank,Interbank
Descuentos,Mibanco,0,2023,3,2023-3,13890595.20911,0,Large,mibanco,Mibanco
Descuentos,B. GNB,0.193718078963971,2023,3,2023-3,3238461.78093,6273.48595,Large,b. gnb,B. GNB
Descuentos,B. Falabella Perú,0,2023,3,2023-3,3879591.45611,0,Large,b. falabella peru,B. Falabella Perú
Descuentos,B. Santander Perú,1.52971404208782,2023,3,2023-3,6390337.62131,97753.89193,Large,b. santander peru,B. Santander Perú
Descuentos,B. Ripley,0,2023,3,2023-3,1725997.66703,0,Large,b. ripley,B. Ripley
Descuentos,Alfin Banco,0,2023,3,2023-3,663211.48345,0,Large,alfin banco,Alfin Banco
Descuentos,B. ICBC,0,2023,3,2023-3,1163934.46048,0,Large,b. icbc,B. ICBC
Descuentos,Bank of China,0,2023,3,2023-3,138240,0,Large,bank of china,Bank of China
Descuentos,B. BCI Perú,0,2023,3,2023-3,304530.49366,0,Large,b. bci peru,B. BCI Perú
Préstamos,B. BBVA Perú,8.91551301455948,2023,3,2023-3,73859392.5131,6584943.75198,Large,b. bbva peru,B. BBVA Perú
Préstamos,B. de Comercio,2.09914522218704,2023,3,2023-3,1934708.79674,40612.34727,Large,b. de comercio,Bancom (Banco de Comercio)
Préstamos,B. de Crédito del Perú (con sucursales en el exterior),10.3205017881124,2023,3,2023-3,118894416.73518,12270500.40512,Large,b. de credito del peru,Banco de Crédito del Perú
Préstamos,B. Pichincha,4.18956051029091,2023,3,2023-3,9218237.49893,386203.638,Large,b. pichincha,B. Pichincha
Préstamos,B. Interamericano de Finanzas,16.0434630885714,2023,3,2023-3,13612331.99312,2183889.45881,Large,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Préstamos,Scotiabank Perú,9.50721621498202,2023,3,2023-3,56777602.98176,5397969.47716,Large,scotiabank peru,Scotiabank Perú
Préstamos,Citibank,7.09172966027897,2023,3,2023-3,2002927.82543,142042.22667,Large,citibank,Citibank
Préstamos,Interbank (con sucursales en el exterior),9.40556945190242,2023,3,2023-3,45647101.75939,4293369.85876,Large,interbank,Interbank
Préstamos,Mibanco,0,2023,3,2023-3,13890595.20911,0,Large,mibanco,Mibanco
Préstamos,B. GNB,10.5638320410178,2023,3,2023-3,3238461.78093,342105.66325,Large,b. gnb,B. GNB
Préstamos,B. Falabella Perú,0,2023,3,2023-3,3879591.45611,0,Large,b. falabella peru,B. Falabella Perú
Préstamos,B. Santander Perú,26.3436158549147,2023,3,2023-3,6390337.62131,1683445.99479,Large,b. santander peru,B. Santander Perú
Préstamos,B. Ripley,0,2023,3,2023-3,1725997.66703,0,Large,b. ripley,B. Ripley
Préstamos,Alfin Banco,1.50781466388073,2023,3,2023-3,663211.48345,10000,Large,alfin banco,Alfin Banco
Préstamos,B. ICBC,5.44648355491226,2023,3,2023-3,1163934.46048,63393.49898,Large,b. icbc,B. ICBC
Préstamos,Bank of China,0,2023,3,2023-3,138240,0,Large,bank of china,Bank of China
Préstamos,B. BCI Perú,47.0100684957462,2023,3,2023-3,304530.49366,143159.99366,Large,b. bci peru,B. BCI Perú
Factoring,B. BBVA Perú,0.206716600265728,2023,3,2023-3,73859392.5131,152679.62518,Large,b. bbva peru,B. BBVA Perú
Factoring,B. de Comercio,0,2023,3,2023-3,1934708.79674,0,Large,b. de comercio,Bancom (Banco de Comercio)
Factoring,B. de Crédito del Perú (con sucursales en el exterior),0.812303820280428,2023,3,2023-3,118894416.73518,965783.88924,Large,b. de credito del peru,Banco de Crédito del Perú
Factoring,B. Pichincha,0.0200367069107776,2023,3,2023-3,9218237.49893,1847.03123,Large,b. pichincha,B. Pichincha
Factoring,B. Interamericano de Finanzas,0.394135110920866,2023,3,2023-3,13612331.99312,53650.9798,Large,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Factoring,Scotiabank Perú,0.459863299713232,2023,3,2023-3,56777602.98176,261099.35857,Large,scotiabank peru,Scotiabank Perú
Factoring,Citibank,22.1554028181086,2023,3,2023-3,2002927.82543,443756.72788,Large,citibank,Citibank
Factoring,Interbank (con sucursales en el exterior),0.240288679066983,2023,3,2023-3,45647101.75939,109684.81785,Large,interbank,Interbank
Factoring,Mibanco,0,2023,3,2023-3,13890595.20911,0,Large,mibanco,Mibanco
Factoring,B. GNB,0,2023,3,2023-3,3238461.78093,0,Large,b. gnb,B. GNB
Factoring,B. Falabella Perú,0,2023,3,2023-3,3879591.45611,0,Large,b. falabella peru,B. Falabella Perú
Factoring,B. Santander Perú,0.030190280926104,2023,3,2023-3,6390337.62131,1929.26088,Large,b. santander peru,B. Santander Perú
Factoring,B. Ripley,0,2023,3,2023-3,1725997.66703,0,Large,b. ripley,B. Ripley
Factoring,Alfin Banco,0,2023,3,2023-3,663211.48345,0,Large,alfin banco,Alfin Banco
Factoring,B. ICBC,0,2023,3,2023-3,1163934.46048,0,Large,b. icbc,B. ICBC
Factoring,Bank of China,0,2023,3,2023-3,138240,0,Large,bank of china,Bank of China
Factoring,B. BCI Perú,0,2023,3,2023-3,304530.49366,0,Large,b. bci peru,B. BCI Perú
Arrendamiento financiero y Lease-back**,B. BBVA Perú,1.87094106356874,2023,3,2023-3,73859392.5131,1381865.70383,Large,b. bbva peru,B. BBVA Perú
Arrendamiento financiero y Lease-back**,B. de Comercio,0.128877458674991,2023,3,2023-3,1934708.79674,2493.40353,Large,b. de comercio,Bancom (Banco de Comercio)
Arrendamiento financiero y Lease-back**,B. de Crédito del Perú (con sucursales en el exterior),1.98252835188227,2023,3,2023-3,118894416.73518,2357115.52058,Large,b. de credito del peru,Banco de Crédito del Perú
Arrendamiento financiero y Lease-back**,B. Pichincha,0.345580884672343,2023,3,2023-3,9218237.49893,31856.4667,Large,b. pichincha,B. Pichincha
Arrendamiento financiero y Lease-back**,B. Interamericano de Finanzas,3.173990157075,2023,3,2023-3,13612331.99312,432054.07761,Large,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Arrendamiento financiero y Lease-back**,Scotiabank Perú,1.59540238969053,2023,3,2023-3,56777602.98176,905831.23478,Large,scotiabank peru,Scotiabank Perú
Arrendamiento financiero y Lease-back**,Citibank,0,2023,3,2023-3,2002927.82543,0,Large,citibank,Citibank
Arrendamiento financiero y Lease-back**,Interbank (con sucursales en el exterior),1.40638621550149,2023,3,2023-3,45647101.75939,641974.54692,Large,interbank,Interbank
