period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased.1,Trade_Finance,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents.1,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents.2,Fair_Value_of_Derivatives_3.1,Total_Claims.1,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims.1,Claims_on_Local_Residents.3,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents.4,Fair_Value_of_Derivatives_3.2,Total_Claims.2,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims.2,Claims_on_Local_Residents.5,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Remaining_Maturity_less_than,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local.1,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households.1,Total_Other.1,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households.2,Total_Other.2,Claims_on_Local_Residents_Corporate.1,Households.3,Total_Other.3
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,55,BRAZIL,10495.0,28.0,4.0,24.0,1.0,10524.0,1288.0,138.0,8842.0,9198.0,2667.0,3023.0,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,56,CHILE,1352.0,91.0,0.0,91.0,59.0,1502.0,143.0,54.0,687.0,687.0,135.0,135.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,57,COLOMBIA,1476.0,1.0,1.0,0.0,26.0,1503.0,329.0,37.0,1648.0,1649.0,444.0,445.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,58,COSTA RICA,174.0,0.0,0.0,0.0,0.0,174.0,29.0,27.0,0.0,0.0,0.0,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,59,DOMINICAN REPUBLIC,307.0,0.0,0.0,0.0,0.0,307.0,11.0,3.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,60,ECUADOR,199.0,25.0,0.0,25.0,0.0,224.0,4.0,26.0,0.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,61,EL SALVADOR,90.0,0.0,0.0,0.0,0.0,90.0,2.0,3.0,0.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,63,GUATEMALA,187.0,0.0,0.0,0.0,0.0,187.0,3.0,0.0,0.0,0.0,0.0,0.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,64,HONDURAS,97.0,0.0,0.0,0.0,0.0,97.0,10.0,1.0,0.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,65,MEXICO,7643.0,2474.0,46.0,2428.0,49.0,10166.0,2666.0,277.0,5770.0,5892.0,1335.0,1457.0,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,67,PERU,608.0,0.0,0.0,0.0,8.0,616.0,22.0,5.0,1218.0,1218.0,392.0,392.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,68,URUGUAY,49.0,46.0,2.0,44.0,1.0,96.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Latin America and Caribbean,country_data,69,VENEZUELA,791.0,0.0,0.0,0.0,0.0,791.0,46.0,41.0,1316.0,1244.0,256.0,184.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Banking Centers,country_data,105,BAHAMAS,377.0,12.0,12.0,0.0,2.0,391.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Banking Centers,country_data,108,CAYMAN ISLANDS,15718.0,59.0,46.0,13.0,62.0,15839.0,3384.0,223.0,54.0,54.0,53.0,53.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 1,1,All Others,Banking Centers,country_data,112,PANAMA,560.0,0.0,0.0,0.0,0.0,560.0,52.0,27.0,228.0,228.0,123.0,123.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,51,ANGUILLA,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,52,ARGENTINA,,,,,,,,,,,,,,18.0,71.0,0.0,89.0,8.0,2.0,1016.0,0.0,0.0,1016.0,1012.0,0.0,17.0,8.0,0.0,25.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,53,BRAZIL,,,,,,,,,,,,,,2538.0,24.0,0.0,2562.0,2483.0,0.0,2240.0,0.0,0.0,2240.0,2230.0,0.0,232.0,0.0,0.0,232.0,220.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,54,CHILE,,,,,,,,,,,,,,288.0,68.0,6.0,362.0,277.0,0.0,0.0,4.0,7.0,11.0,0.0,0.0,29.0,0.0,3.0,32.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,55,COLOMBIA,,,,,,,,,,,,,,666.0,0.0,19.0,685.0,582.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,35.0,0.0,5.0,40.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,56,COSTA RICA,,,,,,,,,,,,,,91.0,0.0,0.0,91.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,,,,,,,,,,,,,,227.0,0.0,0.0,227.0,227.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,58,ECUADOR,,,,,,,,,,,,,,2.0,24.0,0.0,26.0,22.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,59,EL SALVADOR,,,,,,,,,,,,,,40.0,0.0,0.0,40.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,61,GUATEMALA,,,,,,,,,,,,,,132.0,0.0,0.0,132.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,62,HONDURAS,,,,,,,,,,,,,,9.0,0.0,0.0,9.0,16.0,0.0,51.0,0.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,63,MEXICO,,,,,,,,,,,,,,1266.0,84.0,8.0,1358.0,1182.0,2.0,2214.0,99.0,0.0,2313.0,2206.0,0.0,419.0,144.0,0.0,563.0,382.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,65,PERU,,,,,,,,,,,,,,108.0,0.0,0.0,108.0,113.0,0.0,31.0,0.0,0.0,31.0,31.0,0.0,6.0,0.0,2.0,8.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,66,URUGUAY,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,46.0,1.0,47.0,0.0,2.0,5.0,0.0,0.0,5.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,67,VENEZUELA,,,,,,,,,,,,,,7.0,0.0,0.0,7.0,13.0,0.0,39.0,0.0,0.0,39.0,35.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Banking Centers,country_data,103,BAHAMAS,,,,,,,,,,,,,,221.0,0.0,0.0,221.0,529.0,0.0,11.0,0.0,0.0,11.0,11.0,0.0,50.0,0.0,1.0,51.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Banking Centers,country_data,106,CAYMAN ISLANDS,,,,,,,,,,,,,,69.0,0.0,0.0,69.0,866.0,0.0,4.0,0.0,0.0,4.0,7.0,0.0,12918.0,13.0,61.0,12992.0,12371.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 4.1,1,All Others,Banking Centers,country_data,110,PANAMA,,,,,,,,,,,,,,236.0,0.0,0.0,236.0,518.0,0.0,106.0,0.0,0.0,106.0,151.0,0.0,52.0,0.0,0.0,52.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,50,ANGUILLA,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,46.0,46.0,46.0,46.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,51,ARGENTINA,,,,,,,,,,,,,,,92.0,,,,497.0,,,,,,,,,,,,,1434.0,1363.0,2023.0,276.0,119.0,1866.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,52,BRAZIL,,,,,,,,,,,,,,,25.0,,,,24.0,,,,,,,,,,,,,8760.0,5591.0,8809.0,1088.0,2802.0,10523.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,53,CHILE,,,,,,,,,,,,,,,1.0,,,,30.0,,,,,,,,,,,,,1613.0,446.0,1644.0,346.0,145.0,1443.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,54,COLOMBIA,,,,,,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,1579.0,707.0,1580.0,319.0,218.0,1477.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,55,COSTA RICA,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,368.0,305.0,368.0,228.0,34.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,56,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,460.0,264.0,461.0,159.0,7.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,57,ECUADOR,,,,,,,,,,,,,,,0.0,,,,25.0,,,,,,,,,,,,,357.0,134.0,382.0,193.0,36.0,224.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,58,EL SALVADOR,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,184.0,163.0,184.0,96.0,2.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,60,GUATEMALA,,,,,,,,,,,,,,,0.0,,,,2.0,,,,,,,,,,,,,532.0,478.0,534.0,354.0,13.0,187.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,61,HONDURAS,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,142.0,116.0,142.0,47.0,3.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,62,MEXICO,,,,,,,,,,,,,,,7.0,,,,2425.0,,,,,,,,,,,,,9182.0,4653.0,11614.0,2013.0,516.0,10117.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,64,PERU,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,774.0,252.0,774.0,184.0,18.0,608.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,65,URUGUAY,,,,,,,,,,,,,,,2.0,,,,44.0,,,,,,,,,,,,,153.0,106.0,199.0,110.0,7.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Latin America and Caribbean,country_data,66,VENEZUELA,,,,,,,,,,,,,,,0.0,,,,9.0,,,,,,,,,,,,,1392.0,757.0,1401.0,742.0,151.0,791.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Banking Centers,country_data,102,BAHAMAS,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,1153.0,919.0,1154.0,818.0,53.0,389.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Banking Centers,country_data,105,CAYMAN ISLANDS,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,17145.0,11022.0,17145.0,3245.0,1877.0,15777.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 2,2,All Others,Banking Centers,country_data,109,PANAMA,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,1326.0,792.0,1327.0,833.0,69.0,560.0,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,51,ANGUILLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,52,ARGENTINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,376.0,416.0,404.0,495.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,53,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,15.0,44.0,5.0,89.0,2221.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,54,CHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,36.0,36.0,62.0,8.0,77.0,2.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,55,COLOMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,56,COSTA RICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,58,ECUADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,59,EL SALVADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,61,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,62,HONDURAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,63,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,717.0,743.0,756.0,2559.0,259.0,2182.0,0.0,35.0,0.0,35.0,33.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,65,PERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,66,URUGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,35.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Latin America and Caribbean,country_data,67,VENEZUELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Banking Centers,country_data,103,BAHAMAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694.0,0.0,2694.0,182.0,-6564.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Banking Centers,country_data,106,CAYMAN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27500.0,0.0,27500.0,8720.0,1995.0,2199.0,324.0,2.0,8439.0,0.0,1371.0,7314.0,,,,,,,,,,,,
2016Q2,2016,2,Table 3,3,All Others,Banking Centers,country_data,110,PANAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,52,ANGUILLA,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,53,ARGENTINA,,,,,,,,,,,,,,,,19.0,755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,130.0,227.0,190.0,319.0,509.0,280.0,120.0,400.0,52.0,38.0,90.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,54,BRAZIL,,,,,,,,,,,,,,,,1.0,5490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4932.0,553.0,5485.0,4.0,0.0,4.0,3301.0,526.0,3827.0,25.0,0.0,25.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,55,CHILE,,,,,,,,,,,,,,,,43.0,1097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.0,18.0,1035.0,19.0,0.0,19.0,1261.0,45.0,1306.0,0.0,0.0,0.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,56,COLOMBIA,,,,,,,,,,,,,,,,2.0,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.0,175.0,767.0,1.0,0.0,1.0,842.0,111.0,953.0,0.0,0.0,0.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,57,COSTA RICA,,,,,,,,,,,,,,,,0.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,5.0,83.0,0.0,0.0,0.0,71.0,10.0,81.0,0.0,0.0,0.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,58,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,0.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,30.0,79.0,0.0,0.0,0.0,159.0,72.0,231.0,0.0,0.0,0.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,59,ECUADOR,,,,,,,,,,,,,,,,0.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,84.0,197.0,0.0,0.0,0.0,259.0,76.0,335.0,0.0,0.0,0.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,60,EL SALVADOR,,,,,,,,,,,,,,,,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,31.0,41.0,0.0,0.0,0.0,42.0,36.0,78.0,0.0,0.0,0.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,62,GUATEMALA,,,,,,,,,,,,,,,,0.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,26.0,55.0,0.0,0.0,0.0,109.0,50.0,159.0,0.0,0.0,0.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,63,HONDURAS,,,,,,,,,,,,,,,,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,15.0,37.0,0.0,0.0,0.0,47.0,28.0,75.0,0.0,0.0,0.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,64,MEXICO,,,,,,,,,,,,,,,,41.0,5932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2946.0,798.0,3744.0,588.0,1559.0,2147.0,4413.0,999.0,5412.0,4.0,1.0,5.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,66,PERU,,,,,,,,,,,,,,,,6.0,469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,33.0,463.0,0.0,0.0,0.0,555.0,69.0,624.0,0.0,0.0,0.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,67,URUGUAY,,,,,,,,,,,,,,,,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,24.0,44.0,0.0,0.0,0.0,106.0,32.0,138.0,0.0,0.0,0.0
2016Q2,2016,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,68,VENEZUELA,,,,,,,,,,,,,,,,0.0,743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,658.0,743.0,0.0,0.0,0.0,428.0,913.0,1341.0,0.0,0.0,0.0
2016Q2,2016,2,Table 4.2,2,All Others,Banking Centers,country_data,104,BAHAMAS,,,,,,,,,,,,,,,,1.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,44.0,95.0,11.0,1.0,12.0,513.0,40.0,553.0,1.0,0.0,1.0
